break,pair,guessed,kick,snare,hat,ghost_snare,rms,peak,sub_r,low_r,mid_r,high_r,air_r,zcr,tail_ratio
Sound_Control_Break,18,kick,2.202573,0.328909,-0.325632,-0.259694,0.155799,0.918671,0.011143,0.566067,0.013909,0.045977,0.00268,0.110131,0.344381
Sound_Control_Break,19,snare,0.602987,1.88978,0.320829,0.939467,0.156931,0.779999,0.014096,0.029103,0.466462,0.131026,0.00556,0.105091,0.647825
Sound_Control_Break,20,snare,-0.213158,1.663574,1.65976,1.285478,0.030185,0.141342,0.018229,0.007231,0.208752,0.443727,0.025661,0.194052,0.0
Sound_Control_Break,21,hat,-0.153155,1.889614,1.920191,1.119101,0.122661,0.740784,0.016886,0.005471,0.091281,0.565236,0.082602,0.21623,0.936992
Sound_Murderer_Amen_-_9A,0,kick,2.734513,-0.145086,-0.580124,-0.638742,0.272649,0.96254,0.248395,0.44308,0.022382,0.03384,0.00057,0.032913,0.0
Sound_Murderer_Amen_-_9A,1,kick,3.272843,-0.288778,-0.884848,-0.701276,0.198361,0.677246,0.754313,0.037716,0.016083,0.132407,0.001996,0.075857,0.750205
Sound_Murderer_Amen_-_9A,2,kick,1.323258,0.877357,0.926527,0.316919,0.14554,0.850388,0.378692,0.015823,0.074963,0.483273,0.006744,0.159022,0.566743
Sound_Murderer_Amen_-_9A,3,snare,0.04811,2.27753,1.064242,1.32015,0.156748,0.823441,0.01055,0.001058,0.567563,0.361337,0.002746,0.142137,0.706671
Sound_Murderer_Amen_-_9A,4,snare,0.212012,2.601831,0.547126,1.636156,0.131437,0.956589,0.102931,0.024265,0.252677,0.570361,0.00019,0.140625,3.448666
Sound_Murderer_Amen_-_9A,5,hat,-0.140957,1.565434,2.322886,0.913582,0.180944,0.563339,0.008565,0.072999,0.065709,0.703942,0.012931,0.172507,0.0
Sound_Murderer_Amen_-_9A,6,hat,-0.501539,1.723144,2.829933,1.08924,0.175371,0.710632,0.003471,0.034751,0.041901,0.856335,0.009973,0.188658,0.0
Sound_Murderer_Amen_-_9A,7,snare,0.330556,2.044536,0.703882,1.103789,0.164969,0.814346,0.013806,0.009242,0.473035,0.257198,0.00046,0.121472,0.695327
Sound_Murderer_Amen_-_9A,8,snare,0.598429,1.916296,0.369172,0.96701,0.152995,0.675278,0.013641,0.061087,0.523919,0.159022,4.1e-05,0.096522,0.60113
Sound_Murderer_Amen_-_9A,9,snare,0.964191,1.815905,-0.247101,0.843677,0.151585,0.643616,0.008189,0.122495,0.466789,0.045887,4e-06,0.062752,1.13502
Sound_Murderer_Amen_-_9A,10,kick,2.481062,0.750832,-1.206613,0.021379,0.191445,0.628113,0.255263,0.344281,0.219238,0.001265,1e-06,0.03125,1.751707
Sound_Murderer_Amen_-_9A,11,kick,3.32193,-0.136694,-1.291575,-0.637541,0.23706,0.645462,0.736939,0.019777,0.123092,0.027498,3e-06,0.021421,0.947052
Sound_Murderer_Amen_-_9A,12,kick,3.246643,-0.183723,-1.126363,-0.654927,0.242434,0.896957,0.672773,0.072818,0.016665,0.047458,0.000939,0.06502,0.917829
Sound_Murderer_Amen_-_9A,13,kick,2.359199,0.270403,-0.013699,-0.207692,0.189433,0.907349,0.600412,0.009683,0.047826,0.311822,0.004378,0.121472,0.704918
Sound_Murderer_Amen_-_9A,14,snare,0.364581,2.006829,0.878803,1.105737,0.163706,0.871902,0.087986,0.000737,0.513259,0.344645,0.002681,0.11996,0.683607
Sound_Murderer_Amen_-_9A,15,snare,0.206748,2.607847,0.547285,1.640782,0.131665,0.816299,0.101643,0.024348,0.253067,0.571049,0.000193,0.140121,3.457799
Sound_Murderer_Amen_-_9A,16,hat,-0.142493,1.566993,2.323691,0.914838,0.180988,0.560791,0.008483,0.072414,0.065858,0.703806,0.012919,0.173046,0.0
Sound_Murderer_Amen_-_9A,17,hat,-0.511569,1.731223,2.825354,1.093919,0.176903,0.708969,0.00303,0.02826,0.042011,0.853608,0.009782,0.186955,0.0
Sound_Murderer_Amen_-_9A,18,snare,0.333603,2.026159,0.70742,1.09164,0.168798,0.725464,0.012918,0.003895,0.442057,0.255744,0.001075,0.13004,0.718031
Sound_Murderer_Amen_-_9A,19,snare,1.314902,1.319276,-0.226045,0.456684,0.134986,0.64682,0.002281,0.241974,0.396765,0.011598,2e-06,0.052671,0.461525
Sound_Murderer_Amen_-_9A,20,snare,0.492781,2.002223,0.441635,1.042686,0.169211,0.681686,0.013721,0.036069,0.513327,0.190568,0.000173,0.097278,0.729467
Sound_Murderer_Amen_-_9A,21,snare,0.599057,2.803674,-0.615269,1.598364,0.182231,0.787033,0.026774,0.038728,0.78079,0.071447,1.2e-05,0.082409,2.661802
Sound_Murderer_Amen_-_9A,22,kick,3.254601,-0.09033,-1.286784,-0.612653,0.240606,0.739807,0.625308,0.134503,0.14038,0.001413,0.0,0.018397,0.887337
Sovreign_Break_-_7B,0,kick,2.595903,0.022296,-0.519769,-0.506307,0.192236,0.818481,0.003175,0.731881,0.004135,0.009735,0.016321,0.094254,0.292724
Sovreign_Break_-_7B,1,hat,-0.336441,1.520322,2.583301,1.021475,0.058698,0.507721,0.029079,0.071779,0.019421,0.368138,0.429361,0.300907,0.883081
Sovreign_Break_-_7B,2,snare,-0.00145,1.977982,1.599887,1.102711,0.328223,0.991653,0.000547,0.000141,0.465135,0.302497,0.096195,0.253402,0.0
Sovreign_Break_-_7B,3,hat,-0.294928,1.921101,2.208684,1.134891,0.221673,0.991653,0.002103,0.001896,0.266467,0.53208,0.105501,0.231351,0.211927
Sovreign_Break_-_7B,4,kick,2.014504,0.351766,-0.042055,-0.247158,0.189332,0.809448,0.005239,0.530258,0.010019,0.030652,0.07731,0.113155,0.276118
Sovreign_Break_-_7B,5,hat,-0.35537,1.518244,2.613267,1.022656,0.058226,0.766602,0.029552,0.067134,0.019486,0.368545,0.433941,0.300907,0.856606
Sovreign_Break_-_7B,6,hat,-0.288916,1.918204,2.198704,1.131565,0.217071,0.991943,0.002207,0.001977,0.268401,0.529682,0.104269,0.230091,0.202971
Sovreign_Break_-_7B,7,hat,-0.457426,1.994515,2.459024,1.26001,0.087261,0.451065,0.021312,0.004389,0.189147,0.485434,0.282312,0.296623,0.987187
Sovreign_Break_-_7B,8,hat,-0.699034,1.590156,3.513768,0.904244,0.088867,0.571777,0.00473,0.009861,0.014529,0.270854,0.695499,0.422379,0.719286
Sovreign_Break_-_7B,9,kick,2.016014,0.350487,-0.042151,-0.248123,0.189259,0.77211,0.005169,0.531167,0.01005,0.030637,0.07748,0.113155,0.276031
Sovreign_Break_-_7B,10,hat,-0.354172,1.525606,2.607747,1.026614,0.058632,0.527359,0.029029,0.067974,0.019866,0.369735,0.432772,0.301915,0.874373
Sovreign_Break_-_7B,11,snare,0.002577,1.979123,1.592651,1.103713,0.328677,0.992767,0.000523,0.000148,0.465243,0.301527,0.094328,0.255347,0.0
Sovreign_Break_-_7B,12,hat,-0.295962,1.919241,2.212175,1.133587,0.220812,0.992767,0.002214,0.001939,0.265656,0.532878,0.105974,0.230595,0.210393
Sovreign_Break_-_7B,13,kick,2.057065,0.328952,-0.079336,-0.265013,0.189348,0.801346,0.005098,0.543989,0.009609,0.028886,0.071542,0.112651,0.274195
Sovreign_Break_-_7B,14,hat,-0.316538,1.489409,2.579693,1.007439,0.057042,0.497284,0.032693,0.074049,0.019798,0.366448,0.423901,0.303427,0.811371
Sovreign_Break_-_7B,15,hat,-0.285279,1.920967,2.192286,1.133566,0.216511,0.995911,0.002174,0.001958,0.270382,0.527321,0.103251,0.233115,0.201205
Sovreign_Break_-_7B,16,hat,-0.448285,2.009129,2.421254,1.273029,0.087239,0.448868,0.021143,0.004436,0.199788,0.493678,0.263707,0.292843,0.969097
Sovreign_Break_-_7B,17,hat,-0.686583,1.595564,3.501551,0.896624,0.090948,0.551666,0.005005,0.010015,0.015156,0.270554,0.694526,0.421875,0.738745
Space_Age_Break_-_5A,0,kick,3.607354,-0.735565,-1.018542,-1.08954,0.263426,0.999939,0.486295,0.47503,0.012553,0.013189,0.002227,0.030068,0.0
Space_Age_Break_-_5A,1,kick,3.454707,-0.666111,-0.959964,-1.047399,0.146379,0.462952,0.229228,0.761764,0.001233,0.000864,9.4e-05,0.007529,0.0
Space_Age_Break_-_5A,2,kick,3.223748,-0.730579,-1.001775,-0.661781,0.022157,0.11879,0.417535,0.554901,0.005989,0.007787,0.005558,0.021164,0.0
Space_Age_Break_-_5A,3,kick,1.205143,0.574082,0.053283,0.439564,0.00264,0.005585,0.197087,0.103324,0.091567,0.065843,0.056684,0.001922,0.0
Space_Age_Break_-_5A,4,kick,1.128225,0.910166,0.8445,0.270538,0.253746,0.975494,0.005906,0.344279,0.124471,0.322286,0.008222,0.100454,0.0
Space_Age_Break_-_5A,5,hat,0.201466,1.520692,1.883533,0.819532,0.246696,0.931091,0.007129,0.153437,0.21918,0.511743,0.060236,0.199611,0.0
Space_Age_Break_-_5A,6,hat,0.297356,1.314897,2.0467,0.686098,0.186264,0.727753,0.000403,0.230406,0.108468,0.557161,0.079345,0.219676,0.0
Space_Age_Break_-_5A,7,hat,0.927056,0.794374,1.199129,0.462509,0.057171,0.267181,0.005364,0.430094,0.0677,0.41922,0.035649,0.137765,0.0
Space_Age_Break_-_5A,8,hat,0.46944,1.260454,1.682141,0.568882,0.123932,0.473404,0.001876,0.203559,0.165611,0.352365,0.150319,0.200857,0.0
Space_Age_Break_-_5A,9,hat,0.464521,1.370907,1.41918,0.636892,0.103442,0.456863,0.001031,0.133311,0.182613,0.315151,0.091957,0.193638,0.0
Space_Age_Break_-_5A,10,hat,-0.032504,1.435902,2.453617,0.768969,0.103434,0.457077,0.009169,0.112852,0.094423,0.497677,0.203887,0.271421,0.0
Space_Age_Break_-_5A,11,hat,0.34734,1.379828,1.429065,0.721428,0.089311,0.311829,0.002049,0.09599,0.114842,0.38975,0.032633,0.165418,0.0
Space_Age_Break_-_5A,12,kick,3.706003,-0.776391,-1.058399,-1.113487,0.270429,0.955368,0.637174,0.307228,0.01683,0.01557,0.002939,0.053427,0.0
Space_Age_Break_-_5A,13,kick,3.300738,-0.533276,-0.849134,-0.936637,0.152273,0.452988,0.276024,0.646775,0.023295,0.016689,0.001532,0.029916,0.0
Space_Age_Break_-_5A,14,snare,0.573318,1.350954,0.850931,0.765191,0.061561,0.243347,0.025556,0.125007,0.311722,0.165687,0.085091,0.130292,0.0
Space_Age_Break_-_5A,15,snare,0.596845,1.399051,0.48099,0.821086,0.053185,0.170517,0.004188,0.084964,0.303158,0.11423,0.016312,0.097328,0.0
Space_Age_Break_-_5A,16,kick,1.172089,0.894891,0.812091,0.258477,0.254124,0.988892,0.007007,0.350787,0.120003,0.305281,0.008753,0.121841,0.0
Space_Age_Break_-_5A,17,hat,0.249068,1.501914,1.807209,0.797098,0.252273,0.922714,0.00701,0.156526,0.221317,0.489737,0.058936,0.197019,0.0
Space_Age_Break_-_5A,18,hat,0.468949,1.2604,1.784375,0.618408,0.199115,0.704163,0.001174,0.250402,0.133436,0.48636,0.072952,0.211529,0.0
Space_Age_Break_-_5A,19,kick,1.002789,0.997252,0.775853,0.462808,0.074411,0.337189,0.005301,0.326286,0.18842,0.266632,0.02306,0.123236,0.0
Stepper_Amen,0,kick,2.292833,0.322927,-0.243119,-0.226841,0.145374,0.949982,0.253837,0.345781,0.033417,0.143477,0.00935,0.122984,0.586918
Stepper_Amen,1,kick,4e-06,0.0,0.0,-5e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stepper_Amen,2,kick,4e-06,0.0,0.0,-5e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stepper_Amen,3,kick,4e-06,0.0,0.0,-5e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stepper_Amen,4,kick,4e-06,0.0,0.0,-5e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stepper_Amen,5,kick,4e-06,0.0,0.0,-5e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stepper_Amen,6,kick,4e-06,0.0,0.0,-5e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stepper_Amen,7,kick,4e-06,0.0,0.0,-5e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stepper_Break,0,kick,4.178795,-1.068219,-1.434765,-1.348819,0.160906,0.672424,0.951585,0.040132,0.00139,0.00058,7.5e-05,0.008569,0.105645
Stepper_Break,1,kick,2.914075,-0.330654,-1.137155,-0.241233,0.00197,0.008545,0.539628,0.292644,0.023141,0.012996,0.007804,0.052167,0.695387
Stepper_Break,2,kick,4.019555,-0.893741,-1.425733,-1.216969,0.160419,0.673309,0.83133,0.144212,0.003751,0.001074,0.000144,0.011845,0.344166
Stepper_Break,3,kick,1.290692,0.745964,0.365228,0.360627,0.054078,0.264664,0.004946,0.408703,0.076198,0.208037,0.010328,0.103075,0.24934
Stepper_Break,4,hat,-0.374872,2.012612,2.028474,1.319434,0.081143,0.597702,0.000147,0.002042,0.262695,0.599681,0.03268,0.185484,0.432921
Stepper_Break,5,hat,-0.332565,1.880623,2.086346,1.254884,0.076536,0.585968,0.001389,0.030497,0.183057,0.624623,0.036416,0.186996,0.434123
Stepper_Break,6,kick,1.930556,0.472615,-0.261848,0.076658,0.061882,0.335968,0.003464,0.595099,0.039454,0.11445,0.007215,0.08997,0.697213
Stepper_Break,7,kick,1.744344,0.542703,0.008645,0.109595,0.068249,0.4319,0.002988,0.528987,0.049864,0.144549,0.008243,0.109375,0.425743
Stepper_Break,8,snare,-0.325101,2.647431,0.623516,2.036589,0.023453,0.138779,0.005423,0.011519,0.417042,0.429161,0.009287,0.119204,2.507759
Stepper_Break,9,snare,0.030297,1.964253,1.366966,1.085184,0.218777,0.83342,7.3e-05,0.003496,0.481312,0.387846,0.005761,0.10499,0.0
Stepper_Break,10,snare,-0.180435,1.965044,1.87086,1.149,0.260422,0.83342,7.7e-05,0.00047,0.371085,0.516638,0.016151,0.177576,0.0
Stepper_Break,11,hat,-0.364455,1.969962,2.142094,1.242197,0.090253,0.739624,0.000155,0.001042,0.286038,0.617346,0.022801,0.180192,0.150685
Stepper_Break,12,snare,-0.076864,2.336693,0.534016,1.780522,0.020947,0.13562,0.014922,0.028595,0.417148,0.302244,0.026591,0.149698,1.861445
Stepper_Break,13,snare,0.969067,1.157394,0.173913,0.907068,0.012129,0.073532,0.013252,0.369671,0.156001,0.208671,0.02047,0.130796,1.071729
Stepper_Break,14,snare,-0.320329,1.950382,1.792018,1.352958,0.059844,0.461823,0.000329,0.000514,0.338732,0.499515,0.022541,0.177923,0.1357
Stepper_Break,15,snare,0.938088,0.99628,0.627694,0.494842,0.065479,0.377838,0.002655,0.233363,0.06379,0.203321,0.018928,0.146421,0.129309
Stepper_Break,16,hat,-0.455661,1.752928,1.865989,1.493411,0.008802,0.046524,0.005565,0.039652,0.14743,0.514816,0.080536,0.187752,0.516586
Stepper_Break,17,snare,0.027682,1.968221,1.386862,1.092406,0.225982,0.83667,7.1e-05,0.00319,0.474964,0.388405,0.005687,0.121192,0.0
Stepper_Break,18,snare,-0.18884,1.967689,1.886173,1.152595,0.258964,0.83667,1.8e-05,0.000476,0.370517,0.520777,0.016729,0.178224,0.0
Stepper_Break,19,hat,-0.357071,1.9637,2.149813,1.229564,0.091788,0.757721,0.000443,0.001186,0.283874,0.618239,0.02294,0.180948,0.138219
Still_Break_-_7A,0,kick,2.828902,-0.245055,-0.297959,-0.656927,0.332455,0.977081,0.377829,0.394256,0.002576,0.140047,0.006541,0.111391,0.0
Still_Break_-_7A,1,kick,2.511074,-0.030287,-0.13398,-0.504175,0.099167,0.354492,0.319562,0.35945,0.057964,0.121487,0.043364,0.085754,0.0
